,val_loss,val_acc,val_top_k_categorical_accuracy,val_f1,loss,acc,top_k_categorical_accuracy,f1
0,5.019684988876869,0.02758620627995195,0.1189655168303128,0.0,5.100826283272098,0.020808323047587087,0.07482993223217307,0.0
1,5.020168123574092,0.02758620627995195,0.1189655168303128,0.0,5.086976693601025,0.01840736284902712,0.08203281189392166,0.0
2,5.018069053518361,0.02758620627995195,0.12068965311708121,0.0,5.084569416794122,0.01880752282100124,0.08763505448671091,0.0
3,5.02087718042834,0.02758620627995195,0.1189655168303128,0.0,5.09485762746108,0.018407362642563454,0.08083233379778647,0.0
4,5.020243398074446,0.02758620627995195,0.1189655168303128,0.0,5.089852795404355,0.019207682884654173,0.0828331335275924,0.0
5,5.020646999622214,0.02758620627995195,0.1189655168303128,0.0,5.090917141545339,0.01680672247105894,0.08003201326947897,0.0
6,5.018646684186212,0.02758620627995195,0.1189655168303128,0.0,5.0920096014251035,0.01840736289449385,0.0812324937097594,0.0
7,5.019727887778447,0.02758620627995195,0.1189655168303128,0.0,5.092185598223054,0.0176070426069364,0.0792316926144609,0.0
8,5.020076209101184,0.02758620627995195,0.1189655168303128,0.0,5.079199472109095,0.019607842856628293,0.08363345350060954,0.0
9,5.018456738570641,0.02758620627995195,0.1189655168303128,0.0,5.08941421627092,0.019607842790664267,0.0856342532095455,0.0
10,5.017919178666739,0.02758620627995195,0.1189655168303128,0.0,5.082462361165169,0.01880752289553686,0.08243297293883603,0.0
11,5.022742518063249,0.02758620627995195,0.1189655168303128,0.0,5.092396641121048,0.020808323104979515,0.0804321734505255,0.0
12,5.018092796720308,0.02758620627995195,0.1189655168303128,0.0,5.089064024123443,0.017206882526140277,0.08203281329220989,0.0
13,5.020121097564697,0.02758620627995195,0.1189655168303128,0.0,5.102910443275821,0.017607042532400783,0.07683073281168508,0.0
14,5.0197780214507,0.02758620627995195,0.1189655168303128,0.0,5.095823529149208,0.01960784308023515,0.08363345420124436,0.0
15,5.0173484210310315,0.02586206999318353,0.12068965311708121,0.0,5.085745295508951,0.018007202793945784,0.08363345279103043,0.0
16,5.020527888988626,0.02758620627995195,0.1189655168303128,0.0,5.095716226668585,0.017206882460176254,0.08203281247828091,0.0
17,5.018417572153026,0.02758620627995195,0.1189655168303128,0.0,5.087982648465575,0.02120848293645399,0.08363345319054136,0.0
18,5.020334260217075,0.02758620627995195,0.1189655168303128,0.0,5.096549949249109,0.01800720258748212,0.08283313312808148,0.0
19,5.021602696385877,0.02758620627995195,0.1189655168303128,0.0,5.087040365386267,0.018007202636302948,0.08363345392397185,0.0
