"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.4640625, 0.715625
"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.4640625, 0.703125
"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.4546875, 0.6875
"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.4609375, 0.7015625
"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.4578125, 0.7109375
"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.4484375, 0.69375
"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.45, 0.7046875
"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.446875, 0.6859375
"[30.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.4328125, 0.6875
"[60.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.48125, 0.7171875
"[60.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.4625, 0.703125
"[60.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.4609375, 0.6953125
"[60.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.4640625, 0.721875
"[60.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.4609375, 0.7046875
"[60.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.4390625, 0.6984375
"[60.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.4796875, 0.7
"[60.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.459375, 0.6875
"[60.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.434375, 0.6828125
"[90.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.48125, 0.7109375
"[90.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.4671875, 0.696875
"[90.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.4546875, 0.6921875
"[90.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.4734375, 0.70625
"[90.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.4640625, 0.703125
"[90.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.446875, 0.690625
"[90.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.465625, 0.6953125
"[90.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.4546875, 0.6875
"[90.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.434375, 0.6875
