,val_loss,val_acc,val_top_k_categorical_accuracy,val_f1,loss,acc,top_k_categorical_accuracy,f1
0,0.38039288203283783,0.959076588263917,0.9853095628031904,0.9605648810315608,0.00012927482665502177,1.0,1.0,1.0
1,0.3833393412031397,0.959076588263917,0.9853095628031904,0.9600070365953796,0.0006035214422716797,0.9997714810223205,1.0,0.9997714782981594
2,0.3817273637285732,0.959076588263917,0.9842602458605612,0.9600070365953796,0.0002545086531061139,1.0,1.0,1.0
3,0.3833907990856145,0.9569779543786584,0.9853095628031904,0.9594572728728448,0.0003582696835886734,1.0,1.0,1.0
4,0.37942472141400246,0.9580272838301324,0.9842602458605612,0.9600098385765821,0.0006040808910824411,0.9997714810223205,1.0,0.9997714782981594
5,0.3771220243351235,0.9601259177153909,0.9842602458605612,0.9610591555192113,0.0001669586614377978,1.0,1.0,1.0
6,0.3805138337389729,0.9611752346580201,0.9842602458605612,0.9621611972420563,0.0008956970923193625,0.9995429620446409,1.0,0.9996563579744133
7,0.38026792628559647,0.9601259177153909,0.9842602458605612,0.9610563660468535,0.00040920751381873,0.9997714810223205,1.0,0.9997714782981594
8,0.3785731739189636,0.9590766007727616,0.9842602458605612,0.9610563660468535,0.000239395748168473,1.0,1.0,1.0
9,0.37518139495362857,0.9611752346580201,0.9853095628031904,0.961555919266948,0.0007284940522053584,0.9997714810223205,1.0,0.9997714782981594
10,0.3766110427159687,0.959076588263917,0.9853095628031904,0.9600175690425781,0.00020339073346602884,1.0,1.0,1.0
11,0.38156713400200276,0.9580272713212877,0.9842602458605612,0.9590160358865264,0.0003545788914220752,1.0,1.0,1.0
12,0.38126989784440396,0.9611752355961835,0.9842602458605612,0.9616696101545912,0.001294721881367711,0.9995429620446409,1.0,0.9995429565963188
13,0.38135541329729095,0.9601259177153909,0.9842602458605612,0.9616165746546742,0.0003469128197592987,1.0,1.0,1.0
14,0.38203262912689984,0.9601259177153909,0.9842602458605612,0.9611224502731596,0.0005768580700263409,1.0,1.0,0.999885451750084
15,0.3818253353931956,0.9611752346580201,0.9853095628031904,0.9621717672157888,0.0007997705266874056,0.9997714810223205,1.0,0.9997714782981594
16,0.3843400408714181,0.9590766007727616,0.9853095628031904,0.9590213146189702,0.0008535984499011791,0.9995429620446409,1.0,0.9995429593204798
17,0.3825190491898128,0.9569779543786584,0.9853095628031904,0.9579692082039832,0.0005946734539201311,0.9997714810223205,1.0,0.9996569300482434
18,0.38030167186685526,0.9559286364978659,0.9853095628031904,0.9569198903231906,0.001326368140615249,0.9997714810223205,1.0,0.9997714782981594
19,0.37909666324329466,0.9569779534404951,0.9853095628031904,0.9579692072658199,7.77011369659396e-05,1.0,1.0,1.0
