,val_loss,val_acc,val_top_k_categorical_accuracy,val_f1,loss,acc,top_k_categorical_accuracy,f1
0,0.3829356947550817,0.9545005019293576,0.9841740883658359,0.9548919699666054,0.0001617623976468224,1.0,1.0,1.0
1,0.38278125947420544,0.9554896206695414,0.9871414445863869,0.9558835648641388,0.0003337339977309905,1.0,1.0,1.0
2,0.3837095879674194,0.9554896206695414,0.9861523258462033,0.9563494597651013,0.0002668658606775973,1.0,1.0,1.0
3,0.3812316953398943,0.9545005019293576,0.9871414445863869,0.9553502005710093,0.0009170801858591147,0.9997684115223887,1.0,0.999652321883074
4,0.3822174308329644,0.9554896206695414,0.9871414445863869,0.9538975098012816,0.0007630468343403551,0.9997684115223887,1.0,0.9997684087616363
5,0.37749891595143004,0.9564787394097249,0.9871414445863869,0.9548866167502399,0.0002563639286898457,1.0,1.0,1.0
6,0.3749987323621968,0.9574678581499086,0.9871414445863869,0.9573982185237367,0.00042006099027249805,0.9997684115223887,1.0,0.9997684087616363
7,0.3736186907225971,0.9574678581499086,0.9861523258462033,0.9578692190253298,0.00042576534759046394,1.0,1.0,1.0
8,0.3695023529946391,0.9554896206695414,0.9871414445863869,0.9562840774198432,0.0005858056846464554,0.9997684115223887,1.0,0.9997684087616363
9,0.36350491379123295,0.9535113831891739,0.9871414445863869,0.9558338412663113,0.0003016140926756394,1.0,1.0,1.0
10,0.3638532900654008,0.9545005019293576,0.9871414445863869,0.956825094218306,0.00023277971687843928,1.0,1.0,1.0
11,0.36671130072498653,0.9545005019293576,0.9871414445863869,0.9553752451339178,0.000229209360690824,1.0,1.0,1.0
12,0.3671482053357817,0.9564787394097249,0.9871414445863869,0.9569546444125983,0.0008713984599473938,0.9997684115223887,1.0,0.9997684087616363
13,0.36950082473390533,0.9564787394097249,0.9861523258462033,0.9574107761788675,0.00022435069577875032,1.0,1.0,1.0
14,0.37209811948173477,0.9564787394097249,0.9861523258462033,0.9578692072341044,0.00015787500074492688,1.0,1.0,1.0
15,0.38429742457545946,0.9535113831891739,0.9851632071060196,0.9543635226144989,0.0009150193855250501,0.9997684115223887,1.0,0.9997684087616363
16,0.3895101631622168,0.9515331457088066,0.9851632071060196,0.9524602301632498,0.00029801634882325545,1.0,1.0,1.0
17,0.3940548547548191,0.9505440269686231,0.9861523258462033,0.9523827971855564,0.0011039385525674344,0.9995368224926269,1.0,0.9994201514664598
18,0.397176998526477,0.9505440269686231,0.9841740883658359,0.951917102735427,0.00025470557554410796,1.0,1.0,1.0
19,0.39893556162936045,0.9495548964372139,0.9851632071060196,0.9513762510141208,0.00046415256092488847,1.0,1.0,1.0
