Starting running similarity analysis 
Configurations:
	Base directory:	      /home/wzalewski/ferrero/thesis/cv//datasets/foursquare/run3//
	Results directory:	  /home/wzalewski/ferrero/thesis/cv//results/foursquare/run3//
	Allowed Threads:        16
	Similarity Measure:     mddtw


Starting...
1277
1162

   3% # /"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.15834767641996558, 0.3080895008605852

   7% ### -"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.1566265060240964, 0.32013769363166955

  11% ##### \"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.15576592082616178, 0.31755593803786575

  14% ####### |"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.15834767641996558, 0.3080895008605852

  18% ######### /"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.1566265060240964, 0.32013769363166955

  22% ########### -"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.15576592082616178, 0.31755593803786575

  25% ############ \"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.1523235800344234, 0.29604130808950085

  29% ############## |"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.1514629948364888, 0.306368330464716

  33% ################ /"[30.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.15060240963855423, 0.3098106712564544

  37% ################## -"[60.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.16351118760757316, 0.3253012048192771

  40% #################### \"[60.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.17555938037865748, 0.3442340791738382

  44% ###################### |"[60.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.1703958691910499, 0.34853700516351116

  48% ######################## /"[60.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.16351118760757316, 0.3253012048192771

  51% ######################### -"[60.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.17555938037865748, 0.3442340791738382

  55% ########################### \"[60.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.1703958691910499, 0.34853700516351116

  59% ############################# |"[60.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.15576592082616178, 0.31841652323580033

  62% ############################### /"[60.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.1729776247848537, 0.33820998278829606

  66% ################################# -"[60.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.16609294320137694, 0.33562822719449226

  70% ################################### \"[90.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.16006884681583478, 0.3261617900172117

  74% ##################################### |"[90.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.17900172117039587, 0.34853700516351116

  77% ###################################### /"[90.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.18502581755593803, 0.3640275387263339

  81% ######################################## -"[90.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.16006884681583478, 0.3261617900172117

  85% ########################################## \"[90.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.17900172117039587, 0.34853700516351116

  88% ############################################ |"[90.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.18502581755593803, 0.3640275387263339

  92% ############################################## /"[90.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.16351118760757316, 0.3132530120481928

  96% ################################################ -"[90.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.17814113597246128, 0.3442340791738382

 100% ################################################## \
"[90.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.18330464716006883, 0.34853700516351116

 103% ################################################### |1162
1277

   3% # /"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.15661707126076743, 0.30853563038371185

   7% ### -"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.15740015661707127, 0.30618637431480034

  11% ##### \"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.15896632732967894, 0.3054032889584965

  14% ####### |"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.15661707126076743, 0.30853563038371185

  18% ######### /"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.15740015661707127, 0.30618637431480034

  22% ########### -"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.15896632732967894, 0.3054032889584965

  25% ############ \"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.1534847298355521, 0.30853563038371185

  29% ############## |"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.15113547376664058, 0.3014878621769773

