Starting running similarity analysis 
Configurations:
	Base directory:	      /home/wzalewski/ferrero/thesis/cv//datasets/foursquare/run3//
	Results directory:	  /home/wzalewski/ferrero/thesis/cv//results/foursquare/run3//
	Allowed Threads:        16
	Similarity Measure:     msm


Starting...
1277
1162

   3% # /"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.6101549053356282, 0.8012048192771084

   7% ### -"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.6144578313253012, 0.7882960413080895

  11% ##### \"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.6092943201376936, 0.7943201376936316

  14% ####### |"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.6230636833046471, 0.8089500860585198

  18% ######### /"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.6247848537005164, 0.8012048192771084

  22% ########### -"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.6265060240963856, 0.8080895008605852

  25% ############ \"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.6204819277108434, 0.7960413080895009

  29% ############## |"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.617039586919105, 0.7874354561101549

  33% ################ /"[30.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.6092943201376936, 0.7874354561101549

  37% ################## -"[60.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.6110154905335629, 0.7900172117039587

  40% #################### \"[60.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.6032702237521514, 0.7865748709122203

  44% ###################### |"[60.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.5946643717728055, 0.7814113597246127

  48% ######################## /"[60.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.6161790017211703, 0.7908777969018933

  51% ######################### -"[60.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.6092943201376936, 0.7960413080895009

  55% ########################### \"[60.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.6135972461273667, 0.7960413080895009

