"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.3125, 0.5203125
"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.3015625, 0.525
"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.2953125, 0.509375
"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.3078125, 0.5171875
"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.2953125, 0.515625
"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.284375, 0.5046875
"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.30625, 0.5171875
"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.29375, 0.51875
"[30.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.2828125, 0.50625
"[60.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.3109375, 0.5578125
"[60.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.2875, 0.540625
"[60.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.2859375, 0.5375
"[60.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.29375, 0.546875
"[60.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.2765625, 0.53125
"[60.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.265625, 0.5125
"[60.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.29375, 0.54375
"[60.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.275, 0.5203125
"[60.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.26875, 0.509375
"[90.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.290625, 0.5390625
"[90.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.278125, 0.525
"[90.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.271875, 0.5203125
"[90.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.2859375, 0.53125
"[90.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.26875, 0.509375
"[90.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.26875, 0.49375
"[90.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.2859375, 0.5234375
"[90.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.2671875, 0.5015625
"[90.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.26875, 0.49375
