"[30.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.3, 0.5046875
"[30.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.28125, 0.496875
"[30.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.28125, 0.49375
"[30.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.3, 0.49375
"[30.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.28125, 0.496875
"[30.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.2796875, 0.4734375
"[30.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.2984375, 0.490625
"[30.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.2796875, 0.496875
"[30.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.2765625, 0.475
"[60.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.315625, 0.546875
"[60.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.3046875, 0.5234375
"[60.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.2953125, 0.5109375
"[60.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.31875, 0.540625
"[60.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.3109375, 0.53125
"[60.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.2984375, 0.503125
"[60.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.315625, 0.534375
"[60.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.309375, 0.53125
"[60.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.2984375, 0.4984375
"[90.0, 0.0, 0.0, 0.0, 0.5, 0.0]", 0.3140625, 0.553125
"[90.0, 0.0, 0.0, 0.0, 1.0, 0.0]", 0.3015625, 0.5328125
"[90.0, 0.0, 0.0, 0.0, 1.5, 0.0]", 0.2921875, 0.5296875
"[90.0, 0.0, 0.0, 1.0, 0.5, 0.0]", 0.309375, 0.540625
"[90.0, 0.0, 0.0, 1.0, 1.0, 0.0]", 0.2984375, 0.528125
"[90.0, 0.0, 0.0, 1.0, 1.5, 0.0]", 0.290625, 0.5125
"[90.0, 0.0, 0.0, 2.0, 0.5, 0.0]", 0.30625, 0.534375
"[90.0, 0.0, 0.0, 2.0, 1.0, 0.0]", 0.296875, 0.5265625
"[90.0, 0.0, 0.0, 2.0, 1.5, 0.0]", 0.2890625, 0.5109375
